image_id,bbox_count,source,stratify_group,fold5
f2bfe5abb,30,arvalis_1,arvalis_1_2,1
f2c0e95ec,53,rres_1,rres_1_3,3
f2c6481a5,18,inrae_1,inrae_1_1,2
f3089a3f2,62,arvalis_1,arvalis_1_4,3
f355c9fe2,32,rres_1,rres_1_2,0
f358b3414,20,arvalis_3,arvalis_3_1,2
f364d25f0,30,arvalis_1,arvalis_1_2,2
f3bc43304,17,arvalis_2,arvalis_2_1,4
f3c5e09ab,11,arvalis_3,arvalis_3_0,1
f3cce7df3,56,arvalis_1,arvalis_1_3,2
f3d0759c8,26,arvalis_3,arvalis_3_1,2
f3db3089c,60,arvalis_3,arvalis_3_4,4
f3e13af6a,61,ethz_1,ethz_1_4,4
f3ed7c4ee,30,arvalis_1,arvalis_1_2,0
f3fcfaa0d,41,arvalis_1,arvalis_1_2,4
f415daf80,56,rres_1,rres_1_3,1
f42cfb1b4,60,ethz_1,ethz_1_4,2
f437363d5,34,usask_1,usask_1_2,3
f438c0466,41,arvalis_1,arvalis_1_2,1
f43b1b260,49,arvalis_1,arvalis_1_3,2
f46fea3a3,49,ethz_1,ethz_1_3,4
f49d9b7d6,81,ethz_1,ethz_1_5,0
f4a36a6fd,74,ethz_1,ethz_1_4,0
f4bc4d24c,61,ethz_1,ethz_1_4,1
f4c7f63e6,34,arvalis_1,arvalis_1_2,4
f4ce08038,46,arvalis_1,arvalis_1_3,2
f4f169106,78,ethz_1,ethz_1_5,4
f4f62f0f8,81,ethz_1,ethz_1_5,4
f4faff69b,58,arvalis_1,arvalis_1_3,1
f5093f57d,25,usask_1,usask_1_1,0
f51be4839,14,inrae_1,inrae_1_0,0
f52ca5892,31,arvalis_3,arvalis_3_2,4
f52f20733,24,inrae_1,inrae_1_1,4
f530a5d4b,0,unknown,unknown_0,1
f54dedb60,31,rres_1,rres_1_2,3
f54ff03a2,32,rres_1,rres_1_2,3
f5607392f,26,arvalis_2,arvalis_2_1,2
f56264532,50,arvalis_1,arvalis_1_3,2
f57f29ac1,75,ethz_1,ethz_1_5,0
f57f7edd1,75,ethz_1,ethz_1_5,2
f5837f263,48,arvalis_1,arvalis_1_3,1
f5b320e47,38,rres_1,rres_1_2,4
f5c2143dc,58,arvalis_1,arvalis_1_3,4
f5e0e61e4,66,ethz_1,ethz_1_4,0
f5e3315ab,13,inrae_1,inrae_1_0,3
f5f5a9d30,76,arvalis_3,arvalis_3_5,4
f6181ac93,45,arvalis_1,arvalis_1_3,0
f65604566,38,arvalis_1,arvalis_1_2,2
f6a53d30e,67,ethz_1,ethz_1_4,4
f6a861545,40,arvalis_1,arvalis_1_2,1
f6afe5443,26,usask_1,usask_1_1,3
f6b9d6dd1,13,arvalis_3,arvalis_3_0,0
f6d969b95,25,arvalis_1,arvalis_1_1,1
f6e40d451,84,ethz_1,ethz_1_5,2
f72cabcea,52,arvalis_1,arvalis_1_3,4
f74ede365,43,rres_1,rres_1_2,0
f75905272,40,arvalis_1,arvalis_1_2,3
f770b0e04,6,arvalis_3,arvalis_3_0,4
f78c551de,48,ethz_1,ethz_1_3,0
f79336a8e,104,ethz_1,ethz_1_6,2
f7b02d4fc,63,ethz_1,ethz_1_4,1
f7b557230,36,arvalis_1,arvalis_1_2,2
f7d780303,53,arvalis_1,arvalis_1_3,2
f7ec99608,45,ethz_1,ethz_1_3,0
f7fceadee,54,arvalis_3,arvalis_3_3,4
f84383b38,44,rres_1,rres_1_2,3
f85244c49,63,arvalis_3,arvalis_3_4,1
f87bfb048,52,arvalis_3,arvalis_3_3,4
f87c3ecfe,25,arvalis_1,arvalis_1_1,1
f894aeaa3,28,arvalis_3,arvalis_3_1,4
f8d155138,58,rres_1,rres_1_3,2
f8d848989,12,arvalis_3,arvalis_3_0,2
f8e590769,35,usask_1,usask_1_2,3
f8f466cc9,21,inrae_1,inrae_1_1,3
f91e92fd4,55,rres_1,rres_1_3,4
f926234d6,78,ethz_1,ethz_1_5,4
f931c0224,41,arvalis_1,arvalis_1_2,3
f93ef5667,2,arvalis_3,arvalis_3_0,1
f94718a9b,53,arvalis_1,arvalis_1_3,0
f985e704d,35,arvalis_3,arvalis_3_2,4
f98d398d0,37,rres_1,rres_1_2,3
f98dd1c09,32,arvalis_1,arvalis_1_2,1
f995095e2,59,arvalis_1,arvalis_1_3,0
f99daf7f6,31,arvalis_3,arvalis_3_2,2
f9aabfc48,32,arvalis_1,arvalis_1_2,4
f9b92c9e9,42,arvalis_3,arvalis_3_2,3
f9b999e9c,39,arvalis_1,arvalis_1_2,2
f9c2e040c,32,arvalis_1,arvalis_1_2,4
f9c4d2466,26,inrae_1,inrae_1_1,2
f9c577690,69,ethz_1,ethz_1_4,3
f9cafa47f,0,unknown,unknown_0,0
f9ece438e,21,arvalis_2,arvalis_2_1,0
f9f72d23c,44,arvalis_3,arvalis_3_2,2
fa060c1f8,49,rres_1,rres_1_3,1
fa068329f,49,arvalis_1,arvalis_1_3,3
fa0f32e52,82,ethz_1,ethz_1_5,3
fa4fc6647,49,arvalis_1,arvalis_1_3,4
fa55f0519,56,arvalis_1,arvalis_1_3,0
fa7ceeea7,67,ethz_1,ethz_1_4,4
fa9b3ea2d,45,rres_1,rres_1_3,2
fa9d798b1,35,arvalis_3,arvalis_3_2,0
fab41168b,54,ethz_1,ethz_1_3,3
fabaeac81,8,arvalis_3,arvalis_3_0,4
fabd1d799,57,ethz_1,ethz_1_3,0
fad9380e5,34,arvalis_1,arvalis_1_2,0
fade0e053,84,ethz_1,ethz_1_5,2
fae71c97b,79,ethz_1,ethz_1_5,0
faedfa626,62,ethz_1,ethz_1_4,0
fb0a8b6b3,10,arvalis_3,arvalis_3_0,0
fb2b30bc9,39,arvalis_1,arvalis_1_2,2
fb2eae229,88,ethz_1,ethz_1_5,4
fb41c061c,56,arvalis_1,arvalis_1_3,3
fb456d16f,35,arvalis_3,arvalis_3_2,3
fb52ca9b2,56,rres_1,rres_1_3,0
fb5867958,33,arvalis_1,arvalis_1_2,0
fb6e04c0c,44,rres_1,rres_1_2,2
fb6e8bd3f,83,ethz_1,ethz_1_5,0
fb804ab78,71,rres_1,rres_1_4,2
fb9e42d30,22,inrae_1,inrae_1_1,0
fbc79aea4,37,arvalis_1,arvalis_1_2,3
fbecfeba8,38,arvalis_1,arvalis_1_2,0
fc0978226,22,arvalis_1,arvalis_1_1,2
fc6860020,69,ethz_1,ethz_1_4,1
fc8cf268b,26,arvalis_1,arvalis_1_1,3
fcaaff29d,63,ethz_1,ethz_1_4,0
fcb0f108a,37,arvalis_3,arvalis_3_2,4
fcbc77665,71,ethz_1,ethz_1_4,4
fcf3194f7,13,arvalis_3,arvalis_3_0,4
fd151ae52,37,arvalis_1,arvalis_1_2,4
fd30a89bb,25,arvalis_3,arvalis_3_1,3
fd3c02c74,82,ethz_1,ethz_1_5,3
fd5624913,21,usask_1,usask_1_1,3
fd8b236e8,64,arvalis_1,arvalis_1_4,3
fd95e2677,14,arvalis_2,arvalis_2_0,3
fd9829305,46,arvalis_3,arvalis_3_3,1
fda2b546f,79,ethz_1,ethz_1_5,4
fda2e0448,37,arvalis_3,arvalis_3_2,3
fda86ae9a,30,arvalis_1,arvalis_1_2,3
fdbdb35fc,24,arvalis_1,arvalis_1_1,0
fde56a455,37,arvalis_1,arvalis_1_2,0
fe029eca4,40,arvalis_1,arvalis_1_2,0
fe0d6c114,50,arvalis_1,arvalis_1_3,4
fe125f8a6,74,ethz_1,ethz_1_4,0
fe1266f43,21,arvalis_2,arvalis_2_1,4
fe133ccb4,57,rres_1,rres_1_3,4
fe14db6a5,39,arvalis_1,arvalis_1_2,4
fe287c574,45,arvalis_1,arvalis_1_3,1
fe2a54e65,35,rres_1,rres_1_2,4
fe342a5bf,59,rres_1,rres_1_3,2
fe3d17ee2,41,arvalis_1,arvalis_1_2,0
fe3f956a2,48,arvalis_1,arvalis_1_3,3
fe5c1ea5a,31,arvalis_1,arvalis_1_2,0
fe5c215e2,82,arvalis_1,arvalis_1_5,3
fe641f02e,18,arvalis_1,arvalis_1_1,0
fe6e2ecbc,47,arvalis_1,arvalis_1_3,0
fe7ecb1f4,45,rres_1,rres_1_3,0
fe8876602,52,rres_1,rres_1_3,4
feac3a701,54,ethz_1,ethz_1_3,4
feb09b731,44,arvalis_1,arvalis_1_2,0
feb78a8de,46,rres_1,rres_1_3,3
fec6edf64,23,inrae_1,inrae_1_1,4
feda9265c,57,arvalis_1,arvalis_1_3,4
fefd59985,44,arvalis_1,arvalis_1_2,4
ff1716939,22,arvalis_1,arvalis_1_1,4
ff46aa8d4,21,arvalis_3,arvalis_3_1,4
ff5c9104a,17,arvalis_2,arvalis_2_1,3
ff86547fb,20,arvalis_2,arvalis_2_1,4
ffaa964a2,71,ethz_1,ethz_1_4,4
ffb0f6eca,37,arvalis_1,arvalis_1_2,0
ffb445410,57,rres_1,rres_1_3,4
ffbb9c623,0,unknown,unknown_0,4
ffbf75e5b,52,arvalis_1,arvalis_1_3,4
ffbfe7cc0,34,arvalis_1,arvalis_1_2,0
ffc870198,41,usask_1,usask_1_2,1
ffdf83e42,39,arvalis_1,arvalis_1_2,4
